"id","zip_code","sid","default_state","default_city","default_type"
28378,"65735",30,"MO","QUINCY","STANDARD"
28379,"65737",30,"MO","REEDS SPRING","STANDARD"
28380,"65738",30,"MO","REPUBLIC","STANDARD"
28381,"65739",30,"MO","RIDGEDALE","STANDARD"
28382,"65740",30,"MO","ROCKAWAY BEACH","STANDARD"
28383,"65741",30,"MO","ROCKBRIDGE","PO BOX"
28384,"65742",30,"MO","ROGERSVILLE","STANDARD"
28385,"65744",30,"MO","RUETER","STANDARD"
28386,"65745",30,"MO","SELIGMAN","STANDARD"
28387,"65746",30,"MO","SEYMOUR","STANDARD"
28388,"65747",30,"MO","SHELL KNOB","STANDARD"
28389,"65752",30,"MO","SOUTH GREENFIELD","STANDARD"
28390,"65753",30,"MO","SPARTA","STANDARD"
28391,"65754",30,"MO","SPOKANE","STANDARD"
28392,"65755",30,"MO","SQUIRES","STANDARD"
28393,"65756",30,"MO","STOTTS CITY","STANDARD"
28394,"65757",30,"MO","STRAFFORD","STANDARD"
28395,"65759",30,"MO","TANEYVILLE","STANDARD"
28396,"65760",30,"MO","TECUMSEH","STANDARD"
28397,"65761",30,"MO","THEODOSIA","STANDARD"
28398,"65762",30,"MO","THORNFIELD","STANDARD"
28399,"65764",30,"MO","TUNAS","STANDARD"
28400,"65765",30,"MO","TURNERS","PO BOX"
28401,"65766",30,"MO","UDALL","STANDARD"
28402,"65767",30,"MO","URBANA","STANDARD"
28403,"65768",30,"MO","VANZANT","STANDARD"
28404,"65769",30,"MO","VERONA","STANDARD"
28405,"65770",30,"MO","WALNUT GROVE","STANDARD"
28406,"65771",30,"MO","WALNUT SHADE","STANDARD"
28407,"65772",30,"MO","WASHBURN","STANDARD"
28408,"65773",30,"MO","WASOLA","STANDARD"
28409,"65774",30,"MO","WEAUBLEAU","STANDARD"
28410,"65775",30,"MO","WEST PLAINS","STANDARD"
28411,"65777",30,"MO","MOODY","STANDARD"
28412,"65778",30,"MO","MYRTLE","STANDARD"
28413,"65779",30,"MO","WHEATLAND","STANDARD"
28414,"65781",30,"MO","WILLARD","STANDARD"
28415,"65783",30,"MO","WINDYVILLE","STANDARD"
28416,"65784",30,"MO","ZANONI","STANDARD"
28417,"65785",30,"MO","STOCKTON","STANDARD"
28418,"65786",30,"MO","MACKS CREEK","STANDARD"
28419,"65787",30,"MO","ROACH","STANDARD"
28420,"65788",30,"MO","PEACE VALLEY","STANDARD"
28421,"65789",30,"MO","POMONA","STANDARD"
28422,"65790",30,"MO","POTTERSVILLE","STANDARD"
28423,"65791",30,"MO","THAYER","STANDARD"
28424,"65793",30,"MO","WILLOW SPRINGS","STANDARD"
28425,"65801",30,"MO","SPRINGFIELD","PO BOX"
28426,"65802",30,"MO","SPRINGFIELD","STANDARD"
28427,"65803",30,"MO","SPRINGFIELD","STANDARD"
28428,"65804",30,"MO","SPRINGFIELD","STANDARD"
28429,"65805",30,"MO","SPRINGFIELD","PO BOX"
28430,"65806",30,"MO","SPRINGFIELD","STANDARD"
28431,"65807",30,"MO","SPRINGFIELD","STANDARD"
28432,"65808",30,"MO","SPRINGFIELD","PO BOX"
28433,"65809",30,"MO","SPRINGFIELD","STANDARD"
28434,"65810",30,"MO","SPRINGFIELD","STANDARD"
28435,"65814",30,"MO","SPRINGFIELD","PO BOX"
28436,"65817",30,"MO","SPRINGFIELD","PO BOX"
28437,"65890",30,"MO","SPRINGFIELD","UNIQUE"
28438,"65897",30,"MO","SPRINGFIELD","UNIQUE"
28439,"65898",30,"MO","SPRINGFIELD","UNIQUE"
28440,"65899",30,"MO","SPRINGFIELD","UNIQUE"
28441,"66002",20,"KS","ATCHISON","STANDARD"
28442,"66006",20,"KS","BALDWIN CITY","STANDARD"
28443,"66007",20,"KS","BASEHOR","STANDARD"
28444,"66008",20,"KS","BENDENA","STANDARD"
28445,"66010",20,"KS","BLUE MOUND","STANDARD"
28446,"66012",20,"KS","BONNER SPRINGS","STANDARD"
28447,"66013",20,"KS","BUCYRUS","STANDARD"
28448,"66014",20,"KS","CENTERVILLE","STANDARD"
28449,"66015",20,"KS","COLONY","STANDARD"
28450,"66016",20,"KS","CUMMINGS","STANDARD"
28451,"66017",20,"KS","DENTON","STANDARD"
28452,"66018",20,"KS","DE SOTO","STANDARD"
28453,"66020",20,"KS","EASTON","STANDARD"
28454,"66021",20,"KS","EDGERTON","STANDARD"
28455,"66023",20,"KS","EFFINGHAM","STANDARD"
28456,"66024",20,"KS","ELWOOD","PO BOX"
28457,"66025",20,"KS","EUDORA","STANDARD"
28458,"66026",20,"KS","FONTANA","STANDARD"
28459,"66027",20,"KS","FORT LEAVENWORTH","STANDARD"
28460,"66030",20,"KS","GARDNER","STANDARD"
28461,"66031",20,"KS","NEW CENTURY","STANDARD"
28462,"66032",20,"KS","GARNETT","STANDARD"
28463,"66033",20,"KS","GREELEY","STANDARD"
28464,"66035",20,"KS","HIGHLAND","STANDARD"
28465,"66036",20,"KS","HILLSDALE","PO BOX"
28466,"66039",20,"KS","KINCAID","STANDARD"
28467,"66040",20,"KS","LA CYGNE","STANDARD"
28468,"66041",20,"KS","LANCASTER","STANDARD"
28469,"66042",20,"KS","LANE","STANDARD"
28470,"66043",20,"KS","LANSING","STANDARD"
28471,"66044",20,"KS","LAWRENCE","STANDARD"
28472,"66045",20,"KS","LAWRENCE","UNIQUE"
28473,"66046",20,"KS","LAWRENCE","STANDARD"
28474,"66047",20,"KS","LAWRENCE","STANDARD"
28475,"66048",20,"KS","LEAVENWORTH","STANDARD"
28476,"66049",20,"KS","LAWRENCE","STANDARD"
28477,"66050",20,"KS","LECOMPTON","STANDARD"
28478,"66051",20,"KS","OLATHE","PO BOX"
28479,"66052",20,"KS","LINWOOD","STANDARD"
28480,"66053",20,"KS","LOUISBURG","STANDARD"
28481,"66054",20,"KS","MC LOUTH","STANDARD"
28482,"66056",20,"KS","MOUND CITY","STANDARD"
28483,"66058",20,"KS","MUSCOTAH","STANDARD"
28484,"66060",20,"KS","NORTONVILLE","STANDARD"
28485,"66061",20,"KS","OLATHE","STANDARD"
28486,"66062",20,"KS","OLATHE","STANDARD"
28487,"66063",20,"KS","OLATHE","PO BOX"
28488,"66064",20,"KS","OSAWATOMIE","STANDARD"
28489,"66066",20,"KS","OSKALOOSA","STANDARD"
28490,"66067",20,"KS","OTTAWA","STANDARD"
28491,"66070",20,"KS","OZAWKIE","STANDARD"
28492,"66071",20,"KS","PAOLA","STANDARD"
28493,"66072",20,"KS","PARKER","STANDARD"
28494,"66073",20,"KS","PERRY","STANDARD"
28495,"66075",20,"KS","PLEASANTON","STANDARD"
28496,"66076",20,"KS","POMONA","STANDARD"
28497,"66078",20,"KS","PRINCETON","STANDARD"
28498,"66079",20,"KS","RANTOUL","STANDARD"
28499,"66080",20,"KS","RICHMOND","STANDARD"
28500,"66083",20,"KS","SPRING HILL","STANDARD"
28501,"66085",20,"KS","STILWELL","STANDARD"
28502,"66086",20,"KS","TONGANOXIE","STANDARD"
28503,"66087",20,"KS","TROY","STANDARD"
28504,"66088",20,"KS","VALLEY FALLS","STANDARD"
28505,"66090",20,"KS","WATHENA","STANDARD"
28506,"66091",20,"KS","WELDA","STANDARD"
28507,"66092",20,"KS","WELLSVILLE","STANDARD"
28508,"66093",20,"KS","WESTPHALIA","STANDARD"
28509,"66094",20,"KS","WHITE CLOUD","STANDARD"
28510,"66095",20,"KS","WILLIAMSBURG","STANDARD"
28511,"66097",20,"KS","WINCHESTER","STANDARD"
28512,"66101",20,"KS","KANSAS CITY","STANDARD"
28513,"66102",20,"KS","KANSAS CITY","STANDARD"
28514,"66103",20,"KS","KANSAS CITY","STANDARD"
28515,"66104",20,"KS","KANSAS CITY","STANDARD"
28516,"66105",20,"KS","KANSAS CITY","STANDARD"
28517,"66106",20,"KS","KANSAS CITY","STANDARD"
28518,"66109",20,"KS","KANSAS CITY","STANDARD"
28519,"66110",20,"KS","KANSAS CITY","PO BOX"
28520,"66111",20,"KS","KANSAS CITY","STANDARD"
28521,"66112",20,"KS","KANSAS CITY","STANDARD"
28522,"66113",20,"KS","EDWARDSVILLE","PO BOX"
28523,"66115",20,"KS","KANSAS CITY","STANDARD"
28524,"66117",20,"KS","KANSAS CITY","PO BOX"
28525,"66118",20,"KS","KANSAS CITY","STANDARD"
28526,"66119",20,"KS","KANSAS CITY","PO BOX"
28527,"66160",20,"KS","KANSAS CITY","UNIQUE"
28528,"66201",20,"KS","MISSION","PO BOX"
28529,"66202",20,"KS","MISSION","STANDARD"
28530,"66203",20,"KS","SHAWNEE","STANDARD"
28531,"66204",20,"KS","OVERLAND PARK","STANDARD"
28532,"66205",20,"KS","MISSION","STANDARD"
28533,"66206",20,"KS","LEAWOOD","STANDARD"
28534,"66207",20,"KS","OVERLAND PARK","STANDARD"
28535,"66208",20,"KS","PRAIRIE VILLAGE","STANDARD"
28536,"66209",20,"KS","LEAWOOD","STANDARD"
28537,"66210",20,"KS","OVERLAND PARK","STANDARD"
28538,"66211",20,"KS","LEAWOOD","STANDARD"
28539,"66212",20,"KS","OVERLAND PARK","STANDARD"
28540,"66213",20,"KS","OVERLAND PARK","STANDARD"
28541,"66214",20,"KS","OVERLAND PARK","STANDARD"
28542,"66215",20,"KS","LENEXA","STANDARD"
28543,"66216",20,"KS","SHAWNEE","STANDARD"
28544,"66217",20,"KS","SHAWNEE","STANDARD"
28545,"66218",20,"KS","SHAWNEE","STANDARD"
28546,"66219",20,"KS","LENEXA","STANDARD"
28547,"66220",20,"KS","LENEXA","STANDARD"
28548,"66221",20,"KS","OVERLAND PARK","STANDARD"
28549,"66222",20,"KS","MISSION","PO BOX"
28550,"66223",20,"KS","OVERLAND PARK","STANDARD"
28551,"66224",20,"KS","OVERLAND PARK","STANDARD"
28552,"66225",20,"KS","OVERLAND PARK","PO BOX"
28553,"66226",20,"KS","SHAWNEE","STANDARD"
28554,"66227",20,"KS","LENEXA","STANDARD"
28555,"66250",20,"KS","LENEXA","UNIQUE"
28556,"66251",20,"KS","OVERLAND PARK","UNIQUE"
28557,"66276",20,"KS","LENEXA","UNIQUE"
28558,"66282",20,"KS","OVERLAND PARK","PO BOX"
28559,"66283",20,"KS","OVERLAND PARK","PO BOX"
28560,"66285",20,"KS","LENEXA","PO BOX"
28561,"66286",20,"KS","SHAWNEE","PO BOX"
28562,"66401",20,"KS","ALMA","STANDARD"
28563,"66402",20,"KS","AUBURN","STANDARD"
28564,"66403",20,"KS","AXTELL","STANDARD"
28565,"66404",20,"KS","BAILEYVILLE","STANDARD"
28566,"66406",20,"KS","BEATTIE","STANDARD"
28567,"66407",20,"KS","BELVUE","STANDARD"
28568,"66408",20,"KS","BERN","STANDARD"
28569,"66409",20,"KS","BERRYTON","STANDARD"
28570,"66411",20,"KS","BLUE RAPIDS","STANDARD"
28571,"66412",20,"KS","BREMEN","STANDARD"
28572,"66413",20,"KS","BURLINGAME","STANDARD"
28573,"66414",20,"KS","CARBONDALE","STANDARD"
28574,"66415",20,"KS","CENTRALIA","STANDARD"
28575,"66416",20,"KS","CIRCLEVILLE","STANDARD"
28576,"66417",20,"KS","CORNING","STANDARD"
28577,"66418",20,"KS","DELIA","STANDARD"
28578,"66419",20,"KS","DENISON","STANDARD"
28579,"66420",20,"KS","DOVER","PO BOX"
28580,"66422",20,"KS","EMMETT","STANDARD"
28581,"66423",20,"KS","ESKRIDGE","STANDARD"
28582,"66424",20,"KS","EVEREST","STANDARD"
28583,"66425",20,"KS","FAIRVIEW","STANDARD"
28584,"66426",20,"KS","FOSTORIA","PO BOX"
28585,"66427",20,"KS","FRANKFORT","STANDARD"
28586,"66428",20,"KS","GOFF","STANDARD"
28587,"66429",20,"KS","GRANTVILLE","STANDARD"
28588,"66431",20,"KS","HARVEYVILLE","STANDARD"
28589,"66432",20,"KS","HAVENSVILLE","STANDARD"
28590,"66434",20,"KS","HIAWATHA","STANDARD"
28591,"66436",20,"KS","HOLTON","STANDARD"
28592,"66438",20,"KS","HOME","STANDARD"
28593,"66439",20,"KS","HORTON","STANDARD"
28594,"66440",20,"KS","HOYT","STANDARD"
28595,"66441",20,"KS","JUNCTION CITY","STANDARD"
28596,"66442",20,"KS","FORT RILEY","STANDARD"
28597,"66449",20,"KS","LEONARDVILLE","STANDARD"
28598,"66451",20,"KS","LYNDON","STANDARD"
28599,"66501",20,"KS","MC FARLAND","PO BOX"
28600,"66502",20,"KS","MANHATTAN","STANDARD"
28601,"66503",20,"KS","MANHATTAN","STANDARD"
28602,"66505",20,"KS","MANHATTAN","PO BOX"
28603,"66506",20,"KS","MANHATTAN","STANDARD"
28604,"66507",20,"KS","MAPLE HILL","STANDARD"
28605,"66508",20,"KS","MARYSVILLE","STANDARD"
28606,"66509",20,"KS","MAYETTA","STANDARD"
28607,"66510",20,"KS","MELVERN","STANDARD"
28608,"66512",20,"KS","MERIDEN","STANDARD"
28609,"66514",20,"KS","MILFORD","STANDARD"
28610,"66515",20,"KS","MORRILL","STANDARD"
28611,"66516",20,"KS","NETAWAKA","STANDARD"
28612,"66517",20,"KS","OGDEN","STANDARD"
28613,"66518",20,"KS","OKETO","STANDARD"
28614,"66520",20,"KS","OLSBURG","STANDARD"
28615,"66521",20,"KS","ONAGA","STANDARD"
28616,"66522",20,"KS","ONEIDA","STANDARD"
28617,"66523",20,"KS","OSAGE CITY","STANDARD"
28618,"66524",20,"KS","OVERBROOK","STANDARD"
28619,"66526",20,"KS","PAXICO","STANDARD"
28620,"66527",20,"KS","POWHATTAN","STANDARD"
28621,"66528",20,"KS","QUENEMO","STANDARD"
28622,"66531",20,"KS","RILEY","STANDARD"
28623,"66532",20,"KS","ROBINSON","STANDARD"
28624,"66533",20,"KS","ROSSVILLE","STANDARD"
28625,"66534",20,"KS","SABETHA","STANDARD"
28626,"66535",20,"KS","SAINT GEORGE","STANDARD"
28627,"66536",20,"KS","SAINT MARYS","STANDARD"
28628,"66537",20,"KS","SCRANTON","STANDARD"
28629,"66538",20,"KS","SENECA","STANDARD"
28630,"66539",20,"KS","SILVER LAKE","STANDARD"
28631,"66540",20,"KS","SOLDIER","STANDARD"
28632,"66541",20,"KS","SUMMERFIELD","STANDARD"
28633,"66542",20,"KS","TECUMSEH","STANDARD"
28634,"66543",20,"KS","VASSAR","STANDARD"
28635,"66544",20,"KS","VERMILLION","STANDARD"
28636,"66546",20,"KS","WAKARUSA","STANDARD"
28637,"66547",20,"KS","WAMEGO","STANDARD"
28638,"66548",20,"KS","WATERVILLE","STANDARD"
28639,"66549",20,"KS","WESTMORELAND","STANDARD"
28640,"66550",20,"KS","WETMORE","STANDARD"
28641,"66552",20,"KS","WHITING","STANDARD"
28642,"66554",20,"KS","RANDOLPH","STANDARD"
28643,"66601",20,"KS","TOPEKA","PO BOX"
28644,"66603",20,"KS","TOPEKA","STANDARD"
28645,"66604",20,"KS","TOPEKA","STANDARD"
28646,"66605",20,"KS","TOPEKA","STANDARD"
28647,"66606",20,"KS","TOPEKA","STANDARD"
28648,"66607",20,"KS","TOPEKA","STANDARD"
28649,"66608",20,"KS","TOPEKA","STANDARD"
28650,"66609",20,"KS","TOPEKA","STANDARD"
28651,"66610",20,"KS","TOPEKA","STANDARD"
28652,"66611",20,"KS","TOPEKA","STANDARD"
28653,"66612",20,"KS","TOPEKA","STANDARD"
28654,"66614",20,"KS","TOPEKA","STANDARD"
28655,"66615",20,"KS","TOPEKA","STANDARD"
28656,"66616",20,"KS","TOPEKA","STANDARD"
28657,"66617",20,"KS","TOPEKA","STANDARD"
28658,"66618",20,"KS","TOPEKA","STANDARD"
28659,"66619",20,"KS","TOPEKA","STANDARD"
28660,"66620",20,"KS","TOPEKA","UNIQUE"
28661,"66621",20,"KS","TOPEKA","STANDARD"
28662,"66622",20,"KS","TOPEKA","UNIQUE"
28663,"66624",20,"KS","TOPEKA","STANDARD"
28664,"66625",20,"KS","TOPEKA","UNIQUE"
28665,"66626",20,"KS","TOPEKA","UNIQUE"
28666,"66629",20,"KS","TOPEKA","UNIQUE"
28667,"66630",20,"KS","TOPEKA","UNIQUE"
28668,"66636",20,"KS","TOPEKA","UNIQUE"
28669,"66647",20,"KS","TOPEKA","PO BOX"
28670,"66667",20,"KS","TOPEKA","PO BOX"
28671,"66675",20,"KS","TOPEKA","PO BOX"
28672,"66683",20,"KS","TOPEKA","STANDARD"
28673,"66699",20,"KS","TOPEKA","UNIQUE"
28674,"66701",20,"KS","FORT SCOTT","STANDARD"
28675,"66710",20,"KS","ALTOONA","STANDARD"
28676,"66711",20,"KS","ARCADIA","STANDARD"
28677,"66712",20,"KS","ARMA","STANDARD"
28678,"66713",20,"KS","BAXTER SPRINGS","STANDARD"
28679,"66714",20,"KS","BENEDICT","STANDARD"
28680,"66716",20,"KS","BRONSON","STANDARD"
28681,"66717",20,"KS","BUFFALO","STANDARD"
28682,"66720",20,"KS","CHANUTE","STANDARD"
28683,"66724",20,"KS","CHEROKEE","STANDARD"
28684,"66725",20,"KS","COLUMBUS","STANDARD"
28685,"66728",20,"KS","CRESTLINE","PO BOX"
28686,"66732",20,"KS","ELSMORE","STANDARD"
28687,"66733",20,"KS","ERIE","STANDARD"
28688,"66734",20,"KS","FARLINGTON","STANDARD"
28689,"66735",20,"KS","FRANKLIN","STANDARD"
28690,"66736",20,"KS","FREDONIA","STANDARD"
28691,"66738",20,"KS","FULTON","STANDARD"
28692,"66739",20,"KS","GALENA","STANDARD"
28693,"66740",20,"KS","GALESBURG","STANDARD"
28694,"66741",20,"KS","GARLAND","STANDARD"
28695,"66742",20,"KS","GAS","PO BOX"
28696,"66743",20,"KS","GIRARD","STANDARD"
28697,"66746",20,"KS","HEPLER","STANDARD"
28698,"66748",20,"KS","HUMBOLDT","STANDARD"
28699,"66749",20,"KS","IOLA","STANDARD"
28700,"66751",20,"KS","LA HARPE","STANDARD"
28701,"66753",20,"KS","MC CUNE","STANDARD"
28702,"66754",20,"KS","MAPLETON","STANDARD"
28703,"66755",20,"KS","MORAN","STANDARD"
28704,"66756",20,"KS","MULBERRY","STANDARD"
28705,"66757",20,"KS","NEODESHA","STANDARD"
28706,"66758",20,"KS","NEOSHO FALLS","STANDARD"
28707,"66760",20,"KS","OPOLIS","PO BOX"
28708,"66761",20,"KS","PIQUA","STANDARD"
28709,"66762",20,"KS","PITTSBURG","STANDARD"
28710,"66763",20,"KS","FRONTENAC","STANDARD"
28711,"66767",20,"KS","PRESCOTT","STANDARD"
28712,"66769",20,"KS","REDFIELD","STANDARD"
28713,"66770",20,"KS","RIVERTON","STANDARD"
28714,"66771",20,"KS","SAINT PAUL","STANDARD"
28715,"66772",20,"KS","SAVONBURG","STANDARD"
28716,"66773",20,"KS","SCAMMON","STANDARD"
28717,"66775",20,"KS","STARK","STANDARD"
28718,"66776",20,"KS","THAYER","STANDARD"
28719,"66777",20,"KS","TORONTO","STANDARD"
28720,"66778",20,"KS","TREECE","STANDARD"
28721,"66779",20,"KS","UNIONTOWN","STANDARD"
28722,"66780",20,"KS","WALNUT","STANDARD"
28723,"66781",20,"KS","WEIR","STANDARD"
28724,"66782",20,"KS","WEST MINERAL","PO BOX"
28725,"66783",20,"KS","YATES CENTER","STANDARD"
28726,"66801",20,"KS","EMPORIA","STANDARD"
28727,"66830",20,"KS","ADMIRE","STANDARD"
28728,"66833",20,"KS","ALLEN","STANDARD"
28729,"66834",20,"KS","ALTA VISTA","STANDARD"
28730,"66835",20,"KS","AMERICUS","STANDARD"
28731,"66838",20,"KS","BURDICK","STANDARD"
28732,"66839",20,"KS","BURLINGTON","STANDARD"
28733,"66840",20,"KS","BURNS","STANDARD"
28734,"66842",20,"KS","CASSODAY","STANDARD"
28735,"66843",20,"KS","CEDAR POINT","STANDARD"
28736,"66845",20,"KS","COTTONWOOD FALLS","STANDARD"
28737,"66846",20,"KS","COUNCIL GROVE","STANDARD"
28738,"66849",20,"KS","DWIGHT","STANDARD"
28739,"66850",20,"KS","ELMDALE","STANDARD"
28740,"66851",20,"KS","FLORENCE","STANDARD"
28741,"66852",20,"KS","GRIDLEY","STANDARD"
28742,"66853",20,"KS","HAMILTON","STANDARD"
28743,"66854",20,"KS","HARTFORD","STANDARD"
28744,"66855",20,"KS","LAMONT","STANDARD"
28745,"66856",20,"KS","LEBO","STANDARD"
28746,"66857",20,"KS","LE ROY","STANDARD"
28747,"66858",20,"KS","LINCOLNVILLE","STANDARD"
28748,"66859",20,"KS","LOST SPRINGS","STANDARD"
28749,"66860",20,"KS","MADISON","STANDARD"
28750,"66861",20,"KS","MARION","STANDARD"
28751,"66862",20,"KS","MATFIELD GREEN","STANDARD"
28752,"66863",20,"KS","NEAL","PO BOX"
28753,"66864",20,"KS","NEOSHO RAPIDS","STANDARD"
28754,"66865",20,"KS","OLPE","STANDARD"
28755,"66866",20,"KS","PEABODY","STANDARD"
28756,"66868",20,"KS","READING","STANDARD"
28757,"66869",20,"KS","STRONG CITY","STANDARD"
28758,"66870",20,"KS","VIRGIL","STANDARD"
28759,"66871",20,"KS","WAVERLY","STANDARD"
28760,"66872",20,"KS","WHITE CITY","STANDARD"
28761,"66873",20,"KS","WILSEY","STANDARD"
28762,"66901",20,"KS","CONCORDIA","STANDARD"
28763,"66930",20,"KS","AGENDA","STANDARD"
28764,"66932",20,"KS","ATHOL","STANDARD"
28765,"66933",20,"KS","BARNES","STANDARD"
28766,"66935",20,"KS","BELLEVILLE","STANDARD"
28767,"66936",20,"KS","BURR OAK","STANDARD"
28768,"66937",20,"KS","CLIFTON","STANDARD"
28769,"66938",20,"KS","CLYDE","STANDARD"
28770,"66939",20,"KS","COURTLAND","STANDARD"
28771,"66940",20,"KS","CUBA","STANDARD"
28772,"66941",20,"KS","ESBON","STANDARD"
28773,"66942",20,"KS","FORMOSO","STANDARD"
28774,"66943",20,"KS","GREENLEAF","STANDARD"
28775,"66944",20,"KS","HADDAM","STANDARD"
28776,"66945",20,"KS","HANOVER","STANDARD"
28777,"66946",20,"KS","HOLLENBERG","STANDARD"
28778,"66948",20,"KS","JAMESTOWN","STANDARD"
28779,"66949",20,"KS","JEWELL","STANDARD"
28780,"66951",20,"KS","KENSINGTON","STANDARD"
28781,"66952",20,"KS","LEBANON","STANDARD"
28782,"66953",20,"KS","LINN","STANDARD"
28783,"66955",20,"KS","MAHASKA","STANDARD"
28784,"66956",20,"KS","MANKATO","STANDARD"
28785,"66958",20,"KS","MORROWVILLE","STANDARD"
28786,"66959",20,"KS","MUNDEN","STANDARD"
28787,"66960",20,"KS","NARKA","STANDARD"
28788,"66961",20,"KS","NORWAY","PO BOX"
28789,"66962",20,"KS","PALMER","STANDARD"
28790,"66963",20,"KS","RANDALL","STANDARD"
28791,"66964",20,"KS","REPUBLIC","STANDARD"
28792,"66966",20,"KS","SCANDIA","STANDARD"
28793,"66967",20,"KS","SMITH CENTER","STANDARD"
28794,"66968",20,"KS","WASHINGTON","STANDARD"
28795,"66970",20,"KS","WEBBER","STANDARD"
28796,"67001",20,"KS","ANDALE","STANDARD"
28797,"67002",20,"KS","ANDOVER","STANDARD"
28798,"67003",20,"KS","ANTHONY","STANDARD"
28799,"67004",20,"KS","ARGONIA","STANDARD"
28800,"67005",20,"KS","ARKANSAS CITY","STANDARD"
28801,"67008",20,"KS","ATLANTA","STANDARD"
28802,"67009",20,"KS","ATTICA","STANDARD"
28803,"67010",20,"KS","AUGUSTA","STANDARD"
28804,"67012",20,"KS","BEAUMONT","PO BOX"
28805,"67013",20,"KS","BELLE PLAINE","STANDARD"
28806,"67016",20,"KS","BENTLEY","PO BOX"
28807,"67017",20,"KS","BENTON","STANDARD"
28808,"67018",20,"KS","BLUFF CITY","STANDARD"
28809,"67019",20,"KS","BURDEN","STANDARD"
28810,"67020",20,"KS","BURRTON","STANDARD"
28811,"67021",20,"KS","BYERS","STANDARD"
28812,"67022",20,"KS","CALDWELL","STANDARD"
28813,"67023",20,"KS","CAMBRIDGE","STANDARD"
28814,"67024",20,"KS","CEDAR VALE","STANDARD"
28815,"67025",20,"KS","CHENEY","STANDARD"
28816,"67026",20,"KS","CLEARWATER","STANDARD"
28817,"67028",20,"KS","COATS","STANDARD"
28818,"67029",20,"KS","COLDWATER","STANDARD"
28819,"67030",20,"KS","COLWICH","STANDARD"
28820,"67031",20,"KS","CONWAY SPRINGS","STANDARD"
28821,"67035",20,"KS","CUNNINGHAM","STANDARD"
28822,"67036",20,"KS","DANVILLE","STANDARD"
28823,"67037",20,"KS","DERBY","STANDARD"
28824,"67038",20,"KS","DEXTER","STANDARD"
28825,"67039",20,"KS","DOUGLASS","STANDARD"
28826,"67041",20,"KS","ELBING","PO BOX"
28827,"67042",20,"KS","EL DORADO","STANDARD"
28828,"67045",20,"KS","EUREKA","STANDARD"
28829,"67047",20,"KS","FALL RIVER","STANDARD"
28830,"67049",20,"KS","FREEPORT","STANDARD"
28831,"67050",20,"KS","GARDEN PLAIN","STANDARD"
28832,"67051",20,"KS","GEUDA SPRINGS","STANDARD"
28833,"67052",20,"KS","GODDARD","STANDARD"
28834,"67053",20,"KS","GOESSEL","PO BOX"
28835,"67054",20,"KS","GREENSBURG","STANDARD"
28836,"67055",20,"KS","GREENWICH","STANDARD"
28837,"67056",20,"KS","HALSTEAD","STANDARD"
28838,"67057",20,"KS","HARDTNER","STANDARD"
28839,"67058",20,"KS","HARPER","STANDARD"
28840,"67059",20,"KS","HAVILAND","STANDARD"
28841,"67060",20,"KS","HAYSVILLE","STANDARD"
28842,"67061",20,"KS","HAZELTON","STANDARD"
28843,"67062",20,"KS","HESSTON","STANDARD"
28844,"67063",20,"KS","HILLSBORO","STANDARD"
28845,"67065",20,"KS","ISABEL","STANDARD"
28846,"67066",20,"KS","IUKA","STANDARD"
28847,"67067",20,"KS","KECHI","STANDARD"
28848,"67068",20,"KS","KINGMAN","STANDARD"
28849,"67070",20,"KS","KIOWA","STANDARD"
28850,"67071",20,"KS","LAKE CITY","STANDARD"
28851,"67072",20,"KS","LATHAM","STANDARD"
28852,"67073",20,"KS","LEHIGH","STANDARD"
28853,"67074",20,"KS","LEON","STANDARD"
28854,"67101",20,"KS","MAIZE","STANDARD"
28855,"67102",20,"KS","MAPLE CITY","STANDARD"
28856,"67103",20,"KS","MAYFIELD","STANDARD"
28857,"67104",20,"KS","MEDICINE LODGE","STANDARD"
28858,"67105",20,"KS","MILAN","STANDARD"
28859,"67106",20,"KS","MILTON","STANDARD"
28860,"67107",20,"KS","MOUNDRIDGE","STANDARD"
28861,"67108",20,"KS","MOUNT HOPE","STANDARD"
28862,"67109",20,"KS","MULLINVILLE","STANDARD"
28863,"67110",20,"KS","MULVANE","STANDARD"
28864,"67111",20,"KS","MURDOCK","STANDARD"
28865,"67112",20,"KS","NASHVILLE","STANDARD"
28866,"67114",20,"KS","NEWTON","STANDARD"
28867,"67117",20,"KS","NORTH NEWTON","STANDARD"
28868,"67118",20,"KS","NORWICH","STANDARD"
28869,"67119",20,"KS","OXFORD","STANDARD"
28870,"67120",20,"KS","PECK","STANDARD"
28871,"67122",20,"KS","PIEDMONT","STANDARD"
28872,"67123",20,"KS","POTWIN","STANDARD"
28873,"67124",20,"KS","PRATT","STANDARD"
28874,"67127",20,"KS","PROTECTION","STANDARD"
28875,"67131",20,"KS","ROCK","STANDARD"
28876,"67132",20,"KS","ROSALIA","STANDARD"
28877,"67133",20,"KS","ROSE HILL","STANDARD"
28878,"67134",20,"KS","SAWYER","STANDARD"
28879,"67135",20,"KS","SEDGWICK","STANDARD"
28880,"67137",20,"KS","SEVERY","STANDARD"
28881,"67138",20,"KS","SHARON","STANDARD"
28882,"67140",20,"KS","SOUTH HAVEN","STANDARD"
28883,"67142",20,"KS","SPIVEY","STANDARD"
28884,"67143",20,"KS","SUN CITY","STANDARD"
28885,"67144",20,"KS","TOWANDA","STANDARD"
